-119.336999976 34.1500010364 0.0834996237036
-119.289458115 34.1283572771 0.0758076720472
-119.241939758 34.1066940424 0.0561255310852
-119.194444913 34.0850113761 0.0253156938706
-119.146973585 34.063309322 -0.0062311619286
-119.099525778 34.041587924 -0.0323310781249
-119.052101499 34.019847226 -0.0626248718892
-119.004700752 33.9980872718 -0.103891865155
-118.957323543 33.9763081053 -0.157475880011
-118.909969877 33.9545097704 -0.212767511582
-118.86263942 33.9326923162 -0.246910670847
-118.815332853 33.9108557762 -0.245859260903
-118.768049843 33.8890001996 -0.220480186771
-118.720790395 33.8671256304 -0.190779095779
-118.673554511 33.8452321126 -0.169849435604
-118.626342198 33.8233196901 -0.166078523098
-118.579153458 33.801388407 -0.18955320853
-118.531988297 33.7794383072 -0.251240033144
-118.484846717 33.7574694348 -0.353412910468
-118.437728722 33.7354818338 -0.467558530815
-118.390634316 33.7134755483 -0.634223597752
-118.343563503 33.6914506223 -0.747510351304
-118.296516285 33.6694071 -0.690509626337
-118.24949233 33.6473450287 -0.520146439175
-118.202492314 33.6252644457 -0.330646059157
-118.155515903 33.6031653985 -0.153751605784
-118.1085631 33.5810479314 -0.00784037668317
-118.061633908 33.5589120884 0.0938037186591
-118.01472833 33.5367579137 0.156813370588
-117.967846367 33.5145854513 0.19833306512
-117.920988023 33.4923947456 0.233901122145
-117.8741533 33.4701858406 0.270541863508
-117.827342199 33.4479587805 0.30389353527
-117.780554724 33.4257136095 0.319052518227
-117.733790875 33.4034503717 0.293208890523
-117.687050655 33.3811691115 0.203248616861
-117.640334066 33.358869873 0.0378211310291
-117.593641108 33.3365527004 -0.183953604051
-117.546971785 33.314217638 -0.402355696954
-117.500326096 33.2918647299 -0.566821872959
-119.310966774 34.1895354099 0.13382145746
-119.263408189 34.1678823141 0.131781151841
-119.215873173 34.1462097316 0.113498968988
-119.168361732 34.1245177061 0.0762765190416
-119.120873871 34.1028062817 0.0447727419278
-119.073409595 34.0810755023 0.0276640886812
-119.02596891 34.0593254116 0.00249587422106
-118.978551822 34.0375560537 -0.0401581949645
-118.931158334 34.0157674726 -0.108896151908
-118.883788453 33.9939597122 -0.189300092199
-118.836441844 33.9721328215 -0.229461484605
-118.789119188 33.9502868343 -0.202761280075
-118.741820153 33.9284217997 -0.147215245288
-118.694544742 33.9065377619 -0.0976410478646
-118.64729296 33.8846347647 -0.0614245108879
-118.600064768 33.8627105985 -0.0411578472559
-118.552860257 33.8407698149 -0.0515911332666
-118.505679386 33.8188102042 -0.116585100584
-118.458522159 33.7968318106 -0.26017058859
-118.411388581 33.774834678 -0.517950415375
-118.364278655 33.7528188505 -0.777579486884
-118.317192384 33.7307843724 -0.744490076725
-118.270129771 33.7087312878 -0.621436801625
-118.223090483 33.686659644 -0.383948209253
-118.176075197 33.6645694785 -0.182826009422
-118.129083578 33.6424608389 0.00905647971442
-118.08211563 33.6203337694 0.157435924744
-118.035171355 33.5981883141 0.235309259999
-117.988250756 33.5760245173 0.264517662016
-117.941353835 33.5538424231 0.27779495852
-117.894480595 33.5316420757 0.298305521184
-117.847631038 33.5094235195 0.335393853955
-117.800805165 33.4871867986 0.380638609683
-117.75400298 33.4649319572 0.413081981725
-117.707224483 33.4426590396 0.396939033423
-117.660469677 33.4203680901 0.295036719024
-117.613738564 33.3980591529 0.0786220881998
-117.567031144 33.3757322724 -0.233304334759
-117.520347419 33.3533874927 -0.511705464184
-117.473687391 33.3310248582 -0.676248056203
-119.284909948 34.229062758 0.189098981255
-119.237334634 34.2074003001 0.197553861739
-119.189782954 34.1857183442 0.185610075656
-119.142254913 34.1640169341 0.152047846632
-119.094750515 34.1422961138 0.124942080874
-119.047269766 34.1205559273 0.106863375517
-118.999812672 34.0987964186 0.088120441545
-118.952379238 34.0770176317 0.0515496951132
-118.904969468 34.0552196105 -0.0367818041536
-118.857583368 34.0334023991 -0.170151425742
-118.810220604 34.0115660465 -0.216444914812
-118.762881857 33.9897105866 -0.129554598135
-118.715566793 33.9678360688 -0.0396710723657
-118.668275416 33.9459425369 0.0176837179032
-118.621007732 33.9240300352 0.063881211338
-118.573763743 33.9020986076 0.111081557303
-118.526543455 33.8801482985 0.133126625553
-118.47934687 33.8581791518 0.0885448718545
-118.432173992 33.8361912116 -0.0520887758772
-118.385024826 33.8141845223 -0.323290691043
-118.337899375 33.7921591279 -0.530576872627
-118.290797641 33.7701150725 -0.327220280976
-118.243719629 33.7480524005 -0.250817215278
-118.196665003 33.7259711592 -0.142700764588
-118.149634443 33.7038713862 0.00823334662997
-118.102627612 33.6817531292 0.221525751366
-118.055644515 33.6596164323 0.364580412352
-118.008685154 33.6374613397 0.386271543356
-117.96174953 33.6152878958 0.362382966755
-117.914837647 33.5930961448 0.336434754536
-117.867949508 33.570886131 0.337322527768
-117.821085113 33.5486578986 0.376971639924
-117.774244465 33.526411492 0.435012398264
-117.727427567 33.5041469553 0.492454838109
-117.680634419 33.4818643331 0.49033307622
-117.633865024 33.4595636695 0.387551589175
-117.587119383 33.4372450088 0.114743145155
-117.540397498 33.4149083955 -0.333839292844
-117.49369937 33.3925538738 -0.671313146684
-117.447025 33.3701814881 -0.807499149307
-119.258829555 34.2685875614 0.245606613512
-119.211237506 34.246915716 0.269730135639
-119.163669155 34.2252243613 0.266299172949
-119.116124506 34.2035135412 0.237339777696
-119.068603565 34.1817832997 0.214015517394
-119.021106337 34.1600336808 0.197417430449
-118.973632828 34.1382647287 0.190306302885
-118.926183041 34.1164764873 0.180374326308
-118.878756983 34.0946690007 0.081388911889
-118.831354658 34.072842313 -0.137111986754
-118.783975733 34.0509964733 -0.161149018654
-118.736620888 34.0291315156 0.0287719232176
-118.68928979 34.0072474891 0.116561326545
-118.641982443 33.985344438 0.141280421832
-118.594698851 33.9634224064 0.183302453967
-118.547439018 33.9414814386 0.280049899703
-118.500202948 33.9195215785 0.365936943399
-118.452990646 33.8975428705 0.371243743185
-118.405802113 33.8755453588 0.317291043503
