-119.336999976 34.1500010364 -0.537611
-119.289458115 34.1283572771 -0.547828
-119.241939758 34.1066940424 -0.556532
-119.194444913 34.0850113761 -0.561774
-119.146973585 34.063309322 -0.558456
-119.099525778 34.041587924 -0.544022
-119.052101499 34.019847226 -0.523558
-119.004700752 33.9980872718 -0.500945
-118.957323543 33.9763081053 -0.477968
-118.909969877 33.9545097704 -0.454891
-118.86263942 33.9326923162 -0.431631
-118.815332853 33.9108557762 -0.408427
-118.768049843 33.8890001996 -0.386143
-118.720790395 33.8671256304 -0.36598
-118.673554511 33.8452321126 -0.349087
-118.626342198 33.8233196901 -0.336379
-118.579153458 33.801388407 -0.328457
-118.531988297 33.7794383072 -0.325631
-118.484846717 33.7574694348 -0.328175
-118.437728722 33.7354818338 -0.336232
-118.390634316 33.7134755483 -0.33003
-118.343563503 33.6914506223 -0.311456
-118.296516285 33.6694071 -0.300588
-118.24949233 33.6473450287 -0.294039
-118.202492314 33.6252644457 -0.29232
-118.155515903 33.6031653985 -0.294973
-118.1085631 33.5810479314 -0.300907
-118.061633908 33.5589120884 -0.309221
-118.01472833 33.5367579137 -0.319413
-117.967846367 33.5145854513 -0.331195
-117.920988023 33.4923947456 -0.344243
-117.8741533 33.4701858406 -0.358215
-117.827342199 33.4479587805 -0.372838
-117.780554724 33.4257136095 -0.38795
-117.733790875 33.4034503717 -0.403449
-117.687050655 33.3811691115 -0.41916
-117.640334066 33.358869873 -0.434602
-117.593641108 33.3365527004 -0.448556
-117.546971785 33.314217638 -0.458307
-117.500326096 33.2918647299 -0.462668
-119.310966774 34.1895354099 -0.520905
-119.263408189 34.1678823141 -0.532168
-119.215873173 34.1462097316 -0.541871
-119.168361732 34.1245177061 -0.549396
-119.120873871 34.1028062817 -0.544486
-119.073409595 34.0810755023 -0.524515
-119.02596891 34.0593254116 -0.499426
-118.978551822 34.0375560537 -0.474469
-118.931158334 34.0157674726 -0.450278
-118.883788453 33.9939597122 -0.426099
-118.836441844 33.9721328215 -0.401205
-118.789119188 33.9502868343 -0.375607
-118.741820153 33.9284217997 -0.350721
-118.694544742 33.9065377619 -0.32825
-118.64729296 33.8846347647 -0.309582
-118.600064768 33.8627105985 -0.295742
