-119.336999976 34.1500010364 0.0732605
-119.289458115 34.1283572771 0.0523401
-119.241939758 34.1066940424 0.0215401
-119.194444913 34.0850113761 -0.0251595
-119.146973585 34.063309322 -0.134565
-119.099525778 34.041587924 -0.303953
-119.052101499 34.019847226 -0.432952
-119.004700752 33.9980872718 -0.502378
-118.957323543 33.9763081053 -0.528147
-118.909969877 33.9545097704 -0.524543
-118.86263942 33.9326923162 -0.504355
-118.815332853 33.9108557762 -0.478801
-118.768049843 33.8890001996 -0.456146
-118.720790395 33.8671256304 -0.440303
-118.673554511 33.8452321126 -0.431568
-118.626342198 33.8233196901 -0.430342
-118.579153458 33.801388407 -0.440238
-118.531988297 33.7794383072 -0.466957
-118.484846717 33.7574694348 -0.515049
-118.437728722 33.7354818338 -0.583244
-118.390634316 33.7134755483 -0.532342
-118.343563503 33.6914506223 -0.372649
-118.296516285 33.6694071 -0.270012
-118.24949233 33.6473450287 -0.216324
-118.202492314 33.6252644457 -0.189342
-118.155515903 33.6031653985 -0.167776
-118.1085631 33.5810479314 -0.140644
-118.061633908 33.5589120884 -0.110254
-118.01472833 33.5367579137 -0.0892204
-117.967846367 33.5145854513 -0.0851947
-117.920988023 33.4923947456 -0.0908727
-117.8741533 33.4701858406 -0.0952904
-117.827342199 33.4479587805 -0.0956635
-117.780554724 33.4257136095 -0.0953966
-117.733790875 33.4034503717 -0.0994772
-117.687050655 33.3811691115 -0.10919
-117.640334066 33.358869873 -0.120283
-117.593641108 33.3365527004 -0.132775
-117.546971785 33.314217638 -0.166266
-117.500326096 33.2918647299 -0.229046
-119.310966774 34.1895354099 0.113882
-119.263408189 34.1678823141 0.0873197
-119.215873173 34.1462097316 0.0517105
-119.168361732 34.1245177061 0.0222922
-119.120873871 34.1028062817 -0.128688
-119.073409595 34.0810755023 -0.38341
-119.02596891 34.0593254116 -0.503076
-118.978551822 34.0375560537 -0.549068
-118.931158334 34.0157674726 -0.550184
-118.883788453 33.9939597122 -0.521672
-118.836441844 33.9721328215 -0.479285
-118.789119188 33.9502868343 -0.436585
-118.741820153 33.9284217997 -0.403447
-118.694544742 33.9065377619 -0.381593
-118.64729296 33.8846347647 -0.365643
-118.600064768 33.8627105985 -0.352427
-118.552860257 33.8407698149 -0.347802
-118.505679386 33.8188102042 -0.360777
-118.458522159 33.7968318106 -0.391899
-118.411388581 33.774834678 -0.420339
-118.364278655 33.7528188505 -0.315462
-118.317192384 33.7307843724 -0.172163
-118.270129771 33.7087312878 -0.104487
-118.223090483 33.686659644 -0.0907527
-118.176075197 33.6645694785 -0.0983515
-118.129083578 33.6424608389 -0.0958387
-118.08211563 33.6203337694 -0.071647
-118.035171355 33.5981883141 -0.0335033
-117.988250756 33.5760245173 -0.0150315
-117.941353835 33.5538424231 -0.0314789
-117.894480595 33.5316420757 -0.0573891
-117.847631038 33.5094235195 -0.0707969
-117.800805165 33.4871867986 -0.0749128
-117.75400298 33.4649319572 -0.0775687
-117.707224483 33.4426590396 -0.0899768
-117.660469677 33.4203680901 -0.11385
-117.613738564 33.3980591529 -0.133499
-117.567031144 33.3757322724 -0.13739
-117.520347419 33.3533874927 -0.177709
-117.473687391 33.3310248582 -0.268068
-119.284909948 34.229062758 0.160821
-119.237334634 34.2074003001 0.117723
-119.189782954 34.1857183442 0.0506159
-119.142254913 34.1640169341 -0.0419647
-119.094750515 34.1422961138 -0.253468
-119.047269766 34.1205559273 -0.478222
-118.999812672 34.0987964186 -0.565902
-118.952379238 34.0770176317 -0.580491
-118.904969468 34.0552196105 -0.554398
-118.857583368 34.0334023991 -0.496931
-118.810220604 34.0115660465 -0.431525
-118.762881857 33.9897105866 -0.371949
-118.715566793 33.9678360688 -0.333642
-118.668275416 33.9459425369 -0.313152
-118.621007732 33.9240300352 -0.291573
-118.573763743 33.9020986076 -0.258149
-118.526543455 33.8801482985 -0.227167
-118.47934687 33.8581791518 -0.215532
-118.432173992 33.8361912116 -0.208569
-118.385024826 33.8141845223 -0.145787
-118.337899375 33.7921591279 0.0204636
-118.290797641 33.7701150725 0.0899985
-118.243719629 33.7480524005 0.0958164
-118.196665003 33.7259711592 0.0467191
-118.149634443 33.7038713862 -0.00554124
-118.102627612 33.6817531292 -0.0220872
-118.055644515 33.6596164323 0.00284313
-118.008685154 33.6374613397 0.0686744
-117.96174953 33.6152878958 0.0825235
-117.914837647 33.5930961448 0.021004
-117.867949508 33.570886131 -0.0326248
-117.821085113 33.5486578986 -0.0482474
-117.774244465 33.526411492 -0.0579916
-117.727427567 33.5041469553 -0.0621161
-117.680634419 33.4818643331 -0.0904642
-117.633865024 33.4595636695 -0.147065
-117.587119383 33.4372450088 -0.189778
-117.540397498 33.4149083955 -0.206026
-117.49369937 33.3925538738 -0.258933
-117.447025 33.3701814881 -0.348049
-119.258829555 34.2685875614 0.230069
-119.211237506 34.246915716 0.170323
-119.163669155 34.2252243613 0.0647054
-119.116124506 34.2035135412 -0.119926
-119.068603565 34.1817832997 -0.351531
-119.021106337 34.1600336808 -0.508801
-118.973632828 34.1382647287 -0.579579
-118.926183041 34.1164764873 -0.564304
-118.878756983 34.0946690007 -0.519628
-118.831354658 34.072842313 -0.434697
-118.783975733 34.0509964733 -0.351685
-118.736620888 34.0291315156 -0.278299
-118.68928979 34.0072474891 -0.247607
-118.641982443 33.985344438 -0.246577
-118.594698851 33.9634224064 -0.224551
-118.547439018 33.9414814386 -0.154086
-118.500202948 33.9195215785 -0.082006
-118.452990646 33.8975428705 -0.0518625
-118.405802113 33.8755453588 -0.0341708
-118.358637356 33.8535290875 0.0286435
-118.311496375 33.8314941009 0.220926
-118.264379176 33.8094404432 0.303407
-118.217285761 33.7873681587 0.302079
-118.170215796 33.7652772948 0.193704
-118.123169958 33.7431678892 0.110442
-118.076147913 33.7210399896 0.0748349
-118.029149664 33.6988936402 0.0951709
-117.982175213 33.6767288854 0.212664
-117.935224563 33.6545457694 0.204036
-117.888297716 33.6323443366 0.0636724
-117.841394674 33.6101246313 -0.00127284
