-119.336999976 34.1500010364 -0.424401
-119.289458115 34.1283572771 -0.433938
-119.241939758 34.1066940424 -0.442487
-119.194444913 34.0850113761 -0.448571
-119.146973585 34.063309322 -0.44821
-119.099525778 34.041587924 -0.439373
-119.052101499 34.019847226 -0.425965
-119.004700752 33.9980872718 -0.410939
-118.957323543 33.9763081053 -0.395596
-118.909969877 33.9545097704 -0.380037
-118.86263942 33.9326923162 -0.364099
-118.815332853 33.9108557762 -0.347924
-118.768049843 33.8890001996 -0.332222
-118.720790395 33.8671256304 -0.31799
-118.673554511 33.8452321126 -0.306147
-118.626342198 33.8233196901 -0.297409
-118.579153458 33.801388407 -0.292258
-118.531988297 33.7794383072 -0.291013
-118.484846717 33.7574694348 -0.294098
-118.437728722 33.7354818338 -0.302022
-118.390634316 33.7134755483 -0.293878
-118.343563503 33.6914506223 -0.273166
-118.296516285 33.6694071 -0.262069
-118.24949233 33.6473450287 -0.255877
-118.202492314 33.6252644457 -0.253808
-118.155515903 33.6031653985 -0.255189
-118.1085631 33.5810479314 -0.259103
-118.061633908 33.5589120884 -0.26482
-118.01472833 33.5367579137 -0.271887
-117.967846367 33.5145854513 -0.279947
-117.920988023 33.4923947456 -0.288533
-117.8741533 33.4701858406 -0.29718
-117.827342199 33.4479587805 -0.305593
-117.780554724 33.4257136095 -0.313656
-117.733790875 33.4034503717 -0.321358
-117.687050655 33.3811691115 -0.328654
-117.640334066 33.358869873 -0.335319
-117.593641108 33.3365527004 -0.340694
-117.546971785 33.314217638 -0.343297
-117.500326096 33.2918647299 -0.342584
-119.310966774 34.1895354099 -0.410448
-119.263408189 34.1678823141 -0.420697
-119.215873173 34.1462097316 -0.429988
-119.168361732 34.1245177061 -0.437898
-119.120873871 34.1028062817 -0.436391
-119.073409595 34.0810755023 -0.423352
-119.02596891 34.0593254116 -0.406479
-118.978551822 34.0375560537 -0.389781
-118.931158334 34.0157674726 -0.373646
-118.883788453 33.9939597122 -0.357349
-118.836441844 33.9721328215 -0.340159
-118.789119188 33.9502868343 -0.322021
-118.741820153 33.9284217997 -0.304174
-118.694544742 33.9065377619 -0.28805
-118.64729296 33.8846347647 -0.274724
-118.600064768 33.8627105985 -0.264929
-118.552860257 33.8407698149 -0.258982
-118.505679386 33.8188102042 -0.256706
-118.458522159 33.7968318106 -0.257342
-118.411388581 33.774834678 -0.257806
-118.364278655 33.7528188505 -0.241085
-118.317192384 33.7307843724 -0.231714
-118.270129771 33.7087312878 -0.228051
-118.223090483 33.686659644 -0.225327
-118.176075197 33.6645694785 -0.2267
-118.129083578 33.6424608389 -0.231195
-118.08211563 33.6203337694 -0.237611
-118.035171355 33.5981883141 -0.245254
-117.988250756 33.5760245173 -0.25394
-117.941353835 33.5538424231 -0.263573
-117.894480595 33.5316420757 -0.273494
-117.847631038 33.5094235195 -0.283114
-117.800805165 33.4871867986 -0.292198
-117.75400298 33.4649319572 -0.300782
-117.707224483 33.4426590396 -0.309038
-117.660469677 33.4203680901 -0.317088
-117.613738564 33.3980591529 -0.324813
-117.567031144 33.3757322724 -0.331675
-117.520347419 33.3533874927 -0.334342
-117.473687391 33.3310248582 -0.331999
-119.284909948 34.229062758 -0.392666
-119.237334634 34.2074003001 -0.403043
-119.189782954 34.1857183442 -0.410878
-119.142254913 34.1640169341 -0.413973
-119.094750515 34.1422961138 -0.408722
-119.047269766 34.1205559273 -0.396427
-118.999812672 34.0987964186 -0.37936
-118.952379238 34.0770176317 -0.363226
-118.904969468 34.0552196105 -0.347595
-118.857583368 34.0334023991 -0.331441
-118.810220604 34.0115660465 -0.313312
